defo,D_fedge,D_road,D_rivers,D_villages,elevation,slope,geotype,soiltype,protectedarea
1,441.7236074304023,1697.8376944245545,2462.6423099816225,4192.244256205323,504,3.8646915,28,1003,0
1,422.290871123192,7807.60448472622,2237.71140051878,9334.622078534301,1021,10.138413,26,45,0
1,555.058072077964,7113.23857361237,297.11573298811106,7391.257743213351,1157,11.278524,28,45,1
1,0.0,292.59990082932705,925.2821297600642,1608.1335687153296,350,17.504854,19,1002,1
1,83.90706761705923,132.6687043255563,2076.5936895113496,3300.3590158841853,323,6.821362,19,1002,0
1,346.431552131875,850.6577569062458,797.1025318546307,2080.2865977103447,222,17.267794,19,1002,1
1,547.9432546374983,3408.2006135377565,890.500976150723,5661.50111594657,1195,17.322285,28,45,0
1,425.4082106529186,5380.132396597636,2017.3411152234266,7964.589887793941,1432,13.184545,26,45,0
1,563.7456909827006,5988.719499527303,2269.4214339556816,8531.433353741675,1460,2.0945978,26,45,1
1,1065.0844134336292,3856.6177634349747,693.6344768944383,7383.72504034207,570,33.38306,19,45,1
1,66.4219122154977,911.2159310292076,932.2762220300363,2046.183605573382,411,11.188104,19,1002,1
1,29.658862626948775,148.29429255568078,880.8231589700225,4600.94842713306,499,14.04169,19,1020,0
1,722.9154785052675,7292.982154053362,475.3862409925218,7563.348780493376,1169,13.480179,28,45,1
1,29.670158380767766,89.01046279956626,3672.033719367162,4154.245435036486,65,19.022383,0,0,0
1,280.24207914730556,1160.0410829043421,1240.898226490916,1963.4935120314378,214,4.6671176,19,1002,0
1,245.02281661931508,1541.6633189715903,2852.638933472939,5327.650732741226,700,12.714628,28,1003,0
1,664.3878109433361,4912.608840884359,1307.3426679958473,7393.835204793554,1447,15.690239,26,45,0
1,367.5329926297593,1438.5651636198024,2566.5471997895456,5574.786454420486,756,31.59486,28,1003,0
1,555.0886766128531,4640.30584929485,2462.076308728062,6617.9802810223,1069,23.588484,28,45,0
1,177.9940657751597,29.665685858925777,2097.680763939629,2879.4059344912616,269,27.242315,19,1002,0
1,119.03864590438687,520.5814096069128,1646.2229618989047,6153.848355502394,558,18.46469,26,210,0
1,118.79889207316918,585.0166165592142,683.7388761128094,4503.597843313916,388,9.275505,19,1002,0
1,1047.1556694655048,2764.607624268245,590.0292727692495,4905.386038617778,385,33.279423,28,1003,0
1,209.7667161284471,29.66550171811527,1444.804348508389,3566.035163470682,342,24.822718,19,1002,0
1,932.4881987042281,7024.25054922732,332.18512059648776,7473.737051446227,1196,16.705269,28,45,1
1,190.54981275282515,94.1058351173029,1439.542468818218,1051.7142837150745,425,10.233091,26,210,0
1,0.0,3594.1845221513686,1830.1406651867276,6546.536873605432,1492,55.438725,28,45,0
1,772.5090241432863,4318.456280183911,1146.8940577116343,7792.107577581969,576,32.810974,19,45,1
1,29.669780896351426,265.3745510476655,2214.923854536874,2688.3502974458784,74,8.56561,19,1020,0
1,441.7116979672304,7273.858408370315,1290.025756105674,10514.868123694723,946,22.764845,26,45,0
1,66.33403242244418,93.81047528627866,3463.8811396762285,1022.921398256835,295,34.11196,19,1020,0
1,973.2280336806949,1480.1835649629165,1457.0425328400277,2119.6960003814706,421,5.85324,19,1002,0
1,190.55462584174518,869.164617260144,1518.907709970784,6376.135219681327,599,15.077906,26,210,0
1,811.5075052963736,6783.5770694687235,1081.5115735073625,6872.589691276224,1115,2.964785,28,45,1
1,178.2634371578865,654.3076531295103,685.9220044252736,1463.0763905959382,151,16.67634,19,82,0
1,173.25274964279518,3714.550037062933,699.3514822516208,6107.221824254015,941,27.787619,28,45,0
1,476.32041116693534,4959.867240605699,1973.1133288526773,8863.660217355497,1023,9.704924,19,45,1
1,0.0,360.8938515274436,942.7777237640807,2575.93143139677,338,4.6755037,19,1002,0
1,428.51678811373597,7741.462683753489,2256.765235126829,9354.512112656905,1024,22.572294,26,45,0
1,507.7122189445759,6290.025135459469,1767.2787646706063,8318.454129629525,1314,15.9545765,26,45,1
1,0.0,29.658983014215103,385.56677918479636,6142.34602393372,101,21.815012,19,1020,0
1,273.92843038491736,5315.406728833846,1772.023669788726,7906.049873119473,1392,33.44909,26,45,0
1,476.39685594624655,3270.7403189505567,89.15044896841255,3433.8035222468,663,43.079563,28,359,0
1,576.8972535045336,5656.240115063876,2473.2216063785736,7979.241910777184,1056,20.832777,19,45,1
1,151.23111928577956,118.63543404454464,748.5557459354309,4804.5519959423755,436,11.7865,19,1020,0
1,0.0,737.4219210605586,9194.977773650928,2336.841012609307,135,13.436498,19,1002,0
1,899.4194565867023,2910.8143242734513,861.8122129235802,2246.9775974190807,268,8.340667,26,1003,0
1,84.02063316159311,654.201846643942,733.6785361014302,1820.0697453476027,212,1.8543341,19,1002,1
1,118.62749849186528,29.65687050687781,2070.465905371933,1818.766672949646,257,29.507244,19,1020,0
1,380.4977889328826,5938.215372077354,2176.0784743688196,8502.895006342933,1475,5.9136033,26,45,1
1,0.0,273.85530580148526,441.57841222213864,2964.7287535339974,43,11.587359,26,82,0
1,0.0,148.89196977859746,514.0547815957414,829.5300665724277,648,9.809203,25,210,0
1,670.3229985337525,6757.533038368991,1297.8201694143422,7989.314164328826,1244,19.423489,26,45,1
1,748.1053427705459,6089.898853893977,1563.7168538996827,6221.18787748237,892,25.954014,19,45,1
1,66.4476617199347,2151.5089097810373,863.8194829483148,3758.0245183821935,795,33.38183,28,359,0
1,168.07892026515404,7822.49957956939,2192.2862428759445,9779.859506296121,1022,12.0232725,26,45,0
1,635.8891765078288,4331.399740517862,1381.2623764381178,8657.192325528044,743,5.6255426,28,45,0
1,446.6659291579198,6793.088297417907,1365.7722847894247,8430.607188709037,1236,24.03727,26,45,1
1,29.75875699964739,89.27626176944992,1131.2241438634821,758.7023347717377,438,18.82619,26,210,0
1,2070.124078984779,2349.9869812949732,1022.8249159038658,5967.153281172343,392,17.00383,28,1003,0
1,685.693364557186,2829.526111882035,1050.0777806129001,5631.863865182402,639,16.269444,19,1002,0
1,122.50347222837323,6080.693842548852,1898.7454424885643,8173.295918456293,1211,44.701385,26,45,1
1,173.17679342864204,747.8163988125748,386.09458254728634,3519.7452163820935,252,24.530312,19,1002,0
1,296.9997270884689,1559.1776895616977,255.4887991463771,4188.643481424212,232,26.952696,19,1002,0
1,59.51896198639136,245.40294162818347,2275.9678270717545,4700.584665140373,580,15.907932,26,210,0
1,29.701232432473446,883.0810042451337,744.9030166890593,3524.948984888907,295,14.267475,19,1002,0
1,594.2319795398196,7185.109229800549,375.8252637945592,7425.818870934751,1122,2.93426,28,45,1
1,571.5224931750964,5634.018534420295,2761.9422148143562,8685.73163674493,1157,14.517701,19,45,1
1,273.8724119411463,1099.5096926953643,1179.2798697639457,1946.115605996801,219,4.6273675,19,1002,0
1,0.0,107.09902592918606,1246.8574277720888,2061.5893780311444,124,12.4738245,19,1002,0
1,297.056235798144,863.509197846569,963.9462075321553,1592.2322877655524,222,2.6391702,19,1002,0
1,0.0,505.88199454737133,1043.1139694371193,2495.5155590736385,273,13.057315,19,1002,1
1,654.346356337937,1426.501471346562,594.2466672708397,3940.1063599148447,592,36.03179,28,45,1
1,546.2475969135141,6009.3103853313305,2385.297703554531,8384.08846018257,1179,4.720962,19,45,1
1,118.66733142223684,29.66684108497124,4407.59809711795,4091.873733914192,256,18.50053,19,1002,0
1,657.6994182605557,4638.281708920203,1476.0529440711714,7228.466792593769,1151,23.731804,26,45,0
1,1397.4009350107597,3121.1474179424476,829.1150169329409,5191.28536058926,480,15.623423,28,1003,0
1,560.6006616180903,4783.502943466874,1491.8150005649643,7374.866299974859,1210,17.961163,26,45,0
1,126.05559512184865,4231.99940280153,576.894840382848,6798.828602592629,1432,26.519907,28,45,0
1,1451.0271250780954,3122.5841753863174,438.69182473559243,5868.0179745763535,485,17.721268,19,45,1
1,387.45382868201415,3870.548672838076,1625.7320200679505,6384.52366750547,1237,16.085438,28,45,0
1,996.5772723505313,2820.3114318947078,173.25035405638877,5824.3472715636135,376,21.24869,28,45,1
1,214.2457507144978,734.9983453225954,856.9832102534156,1398.6064550520568,228,18.837072,19,82,0
1,207.95265421841668,237.66023377660386,1052.8375180223532,2418.0176927977814,276,3.3711085,19,1002,1
1,1221.4557952065047,696.1783514718807,1409.0586479548908,3938.7398454957147,695,30.533161,28,45,1
1,29.778458519488126,214.73549602232308,310.89620220800913,639.3705532840391,698,36.05238,25,210,0
1,29.759566107427435,59.519144520508064,2328.2942974964303,5017.02611938393,635,29.016932,26,210,0
1,483.6723141453345,5117.414238267501,1741.119350490186,7707.038441357357,1277,34.740402,26,45,0
1,132.66883314143294,610.8533505825836,2068.3157668177964,2748.679996086527,184,23.119833,19,1002,0
1,84.03796691265502,4766.700682263058,1556.971812321994,8449.994465301326,901,36.83737,19,45,1
1,464.99120593215343,558.1475077807788,375.7695879167512,3297.6323842160855,234,13.275374,19,1002,1
1,356.5941306631918,3179.770625257119,1429.4689521313228,6049.561305722856,1294,6.7162566,28,45,0
1,779.9010572621712,6159.032771431358,2241.8184031871656,8148.257502517428,1219,4.991042,19,45,1
1,1594.5213207064685,3342.848831049794,226.281051747341,6831.5351958860165,432,11.715886,19,45,1
1,362.6858263938531,3571.6700180923276,89.13713258660343,6073.256483164755,917,23.624817,28,45,1
1,332.1876240224957,6019.840403877763,2033.0314709300476,8598.56522935181,1380,28.100458,26,45,1
1,178.55939014945943,190.55637244422334,2598.6720317761055,6223.521345164313,635,11.422919,27,45,0
1,0.0,273.93052315971414,1485.5968449885197,2588.8629711513195,176,7.8870673,27,886,0
1,476.2198765797259,1043.0915679090542,1362.909273213635,1943.8566196140052,211,19.009394,19,1002,0
1,245.02452743137525,2012.2043525256677,2947.6415843604655,5031.081251434201,695,24.404163,16,1003,0
1,336.2014021572486,3260.270398099763,1165.014750977479,5917.197789612621,1273,31.266325,28,45,0
1,1855.4066357037416,3972.9843629634447,1813.7660419535503,2974.16655769152,306,2.7802885,28,1003,0
1,29.700381662504565,1433.331777387854,1576.6397783262305,3711.1214304993605,367,18.549707,19,1002,0
1,427.8425436857583,505.1859211630964,2224.9154064084837,2677.9619302472383,304,23.11992,19,1002,0
1,274.3695576677644,745.7722807115684,1527.045033668318,5593.92542173762,589,28.112614,26,210,0
1,552.5947377725083,535.5627106065054,861.5225479265981,2114.2599120226296,232,12.071121,19,1002,1
1,1031.3716967729417,1933.2909487338047,1158.7410637075775,2342.8643805686456,380,14.63177,19,1002,0
1,29.665727007554,0.0,3104.1461710678154,1885.5828445269167,199,13.9394,19,0,0
1,546.1291859702745,802.0490073739211,920.871082540428,1282.8520117525704,189,10.585423,19,1002,1
1,118.84771883985616,4682.999297815434,1473.0644654710784,8368.115037379004,898,4.1836276,19,45,1
1,1366.7051567004357,1813.3434998470366,1363.147939398912,2407.3226748688053,392,10.225799,19,1002,0
1,160.00043563783467,6526.561444924314,59.42268438838719,6722.974947064356,911,45.103313,28,45,1
1,42.02039822737881,7102.565362099837,909.5255769946876,10581.96667944724,961,32.615158,26,45,0
1,148.94478490432388,1559.5875881165905,1001.3697646921681,5755.515759434987,919,5.665079,19,45,0
1,1303.2761733169018,766.7803523595583,1373.8449194399266,4024.212284320665,636,38.10331,28,45,1
1,624.6635748842007,4243.96075464452,1294.443477806709,8145.374145906783,713,27.312075,19,45,1
1,66.41944951537751,268.97834435404894,1218.2134372258809,1740.646315967158,210,8.554069,19,1002,0
1,42.007874250233584,148.5202431801044,1470.2753953457768,3087.6497713527465,315,3.7548778,19,1002,0
1,199.00226288855518,0.0,1515.2661378470316,3679.6001573697154,328,24.228668,19,1002,0
1,425.28441124068485,4234.5498199036565,1456.3638332319617,5107.993609694006,917,3.8215497,19,1002,0
1,0.0,802.1114690851208,9174.775477025747,2337.0286914401067,129,14.96347,19,1002,0
1,1089.8748451265178,3082.0582219193693,952.8224891346664,2285.9473653292334,271,3.8213184,26,1003,0
1,850.5099494257934,3476.42377005507,1223.5264106522084,6088.724002300998,938,7.109081,19,1002,0
1,631.6758613393646,7012.490052372206,315.8380070993921,7359.411220999638,1133,26.473911,28,45,1
1,1148.0435044289582,6009.274654577332,2484.7995568102497,7977.873466113685,1184,7.104678,19,45,1
1,1795.423856118693,4107.655566751662,1723.9038257192858,2665.0326470127065,238,5.8529425,28,1003,0
1,932.9433935723816,1449.7617557507508,738.0053723974509,1872.7345543182303,208,24.23822,19,1002,0
1,733.5637898235125,3591.012374920345,1147.6324688812053,6107.825639990302,937,7.3788605,19,1002,0
1,0.0,386.15774759840497,1852.6620307929336,2779.0724221779396,120,16.754686,19,1002,0
1,779.9048047785074,5433.64232695306,2499.342947982701,8629.841106157,1033,37.841606,19,45,1
1,89.13575523508018,4705.845900315076,1493.005267676267,8383.86859384962,893,17.094923,19,45,1
1,148.50202133909448,1491.539835434668,1844.2968661969967,4212.224778903982,543,9.711981,19,1002,0
1,59.51913221485487,320.5203030206316,1937.8023504007704,5251.530040717152,655,25.054886,26,210,0
1,1993.1432305531885,2440.3675750524117,999.2278256526855,5873.273190372639,412,14.688565,28,1003,0
1,29.758985685065046,490.79786664006343,1091.3884576831317,1357.2188467770682,365,16.049194,26,210,0
1,420.2134525489695,1845.1155607758521,2687.396274115684,4511.477377952249,581,22.542482,28,1003,0
1,273.93857214454806,6510.088639788279,834.0782062262282,10653.770887256966,998,20.160574,26,45,0
1,320.01343813336575,7812.127332678026,2032.6476519679406,9955.416456618328,1030,29.098505,26,45,0
1,66.61018776627051,1654.5626258652635,1107.0123478890857,5685.248398061095,860,35.456734,19,45,0
1,879.8701204342649,6199.376003632271,1689.0962745235615,6332.9960162910575,958,31.438381,19,45,1
1,461.1167407724485,4300.394741487947,1440.8318055873792,5173.805657392703,921,2.0956292,19,1002,0
1,713.077857775713,5645.201073470467,1998.6424450686475,7770.8716902202605,1019,14.681184,19,45,1
1,367.51027693100275,5316.023779064582,1062.988858125992,7895.923972972568,1194,31.310284,28,45,1
1,0.0,273.85666031329094,1286.9034971678914,2732.761132128719,338,7.4603214,19,1002,0
1,600.8343057075213,107.11854959339296,1782.8079750093211,2522.321236658495,485,19.673233,19,1002,1
1,42.086368947342976,446.39330702655644,1768.1282702213816,5350.929975564393,695,39.11901,26,210,0
1,0.0,461.994135897853,1770.8872257213739,5902.699023582389,547,33.60051,26,210,0
1,417.01783922856737,6513.012007336916,1339.9762470929988,6601.660544760098,1114,3.3537693,28,45,1
1,84.01888971014198,292.56189927053924,1723.9233059917156,2020.8243892427179,188,8.595844,19,1002,0
1,148.5287856642558,618.1366998288429,696.0280678449881,1713.9473566007593,217,6.5735707,19,1002,1
1,395.80688036952006,29.666975841268457,4067.8389710144625,4014.6993311813026,322,2.9730048,27,1002,0
1,226.23188377055743,1063.613319977516,1146.270468545948,2077.0634978666208,225,5.6256223,19,1002,0
1,299.0800409767334,1033.047658878881,1377.0038928362658,6336.834744899656,634,8.34037,26,210,0
1,180.75989333390837,1635.5009133066108,594.334786034458,1760.3249253747183,316,16.069887,25,1003,0
1,589.6373450948207,742.6376872729429,861.4597172366139,1221.1818153924162,184,13.648223,19,1002,1
1,93.95559487648275,6572.124114356919,42.018213591697354,6795.593616246337,864,42.0008,28,45,1
1,59.55689859220236,256.16388034566853,332.93315007952424,653.0923122801056,706,31.108128,25,210,0
1,449.6214208855497,5578.309325648515,2149.542576249509,8157.773858783699,1494,11.224308,26,45,0
1,594.2465234766313,1460.746717761059,564.5341192430717,3981.118542253313,578,33.677174,28,45,1
1,29.69958635549492,199.2308613046468,1062.564593624783,4501.5202887168025,447,20.29807,19,1002,0
1,773.08134456849,3986.826871666072,932.50019046894,6577.3508807235075,1143,25.141275,28,45,1
1,881.9057843670149,4561.566212300782,984.0960886180277,7103.629497214181,1319,23.22447,26,45,0
1,1281.7644854523753,3464.6287226911045,232.05988367621063,7139.161646216117,568,40.71053,19,45,1
1,626.7803439390389,4370.426332759554,761.5843352558081,6896.951494039436,1217,26.444687,26,45,0
1,1071.6967763638881,5354.280376036993,1760.0495728187025,7892.462046056193,1461,10.019386,26,45,0
1,159.9804387532782,159.98042215731527,1160.1195924869428,2185.0756233449515,317,4.6666994,19,1002,1
1,216.30490942827313,6130.854729101856,1927.833153655928,8690.525102395071,1348,18.493185,26,45,1
1,891.5257472215732,3078.3117596817456,1499.189851817305,2930.606749012634,283,26.005308,26,1003,0
1,326.76850410257947,998.5891240382407,863.5270858607371,2025.4773127995109,258,11.919003,19,1002,1
1,573.822241769109,6702.140668658072,449.6148616357237,6811.752468716722,1067,22.179426,28,45,1
1,66.4141263711315,1053.4547549735428,541.9979999688328,3342.5519381406,254,26.45959,19,1002,0
1,735.7484916855611,1875.9154533578994,226.31487248696024,1982.3443788732059,266,23.045532,25,1003,0
1,148.51756167365625,148.5175462625597,752.0327879068267,1423.6009156419511,216,10.271163,19,1002,0
1,777.6333068197943,4841.935831520036,1590.624310765445,7429.445017525375,1231,36.502193,26,45,0
1,178.55688595917408,362.03967438676955,2382.431615882796,4639.902500871148,541,14.682214,26,210,0
1,42.08526530347721,188.21100868191135,1367.9328377728295,658.7385303866896,426,10.46426,26,210,0
1,841.4347818978605,3922.110043185547,693.6360114951293,7587.53086888075,717,20.2889,19,45,1
1,66.42098411908435,1693.409236398262,4118.636063847864,2227.827226127533,556,16.45421,27,359,0
1,823.623417030535,2639.348207190796,1105.3263105285164,5441.702852407409,612,15.640432,19,1002,0
1,491.8221421726049,4811.243760423785,1777.019549758699,8679.430755020814,1015,29.911528,19,45,1
1,1674.7807279809517,3768.550495859615,1569.430433857694,2739.853083994651,270,17.45545,28,1003,0
1,1079.8619658527705,1537.2375229698132,840.878114411297,1953.9338067516494,236,26.439573,19,1002,0
1,542.2002725553373,7369.271444836697,2057.8912898676367,9578.31748908716,1051,19.06664,26,45,0
1,469.792606778554,3723.533359091809,126.05861499343271,6248.419793399831,999,17.593082,28,45,1
1,635.8543367382408,6952.749353441222,294.12903052347565,7306.980116286058,1135,22.056347,28,45,1
1,624.6566216886932,5460.280939591847,1990.9178431146343,8033.699633486831,1489,16.737732,26,45,0
1,1237.1292729592553,3344.4022277966965,1256.9588997251042,2552.960456228113,231,5.946706,28,1003,0
1,232.07003121826918,1980.3564866788643,2788.958502415954,5419.358259518126,705,22.402197,16,1003,0
1,738.026829218947,4911.809992199932,1616.4993840979532,7497.577871699614,1281,29.524933,26,45,0
1,59.39890143923118,210.0068808745286,950.8465939889005,4029.177808733699,400,29.45526,19,1002,0
1,239.17184169721952,427.8437157621782,1615.3470345951341,2391.1670816038754,144,14.037074,19,1002,0
1,0.0,338.172260697523,703.1281127535265,6498.784823826787,409,21.97341,19,1020,0
1,106.96063592143958,207.6587712647918,1461.1595407802945,3365.6988585790955,366,14.687511,19,1002,0
1,66.44145665987418,1837.6803986103034,3115.389682276765,4951.561792338818,630,22.26938,28,1003,0
1,66.41947478608496,159.95932176381788,1256.3646994629548,1665.792413974526,193,12.979407,19,1002,0
1,133.08899527783092,546.3136530262722,1733.480791177493,5614.478214983639,591,12.523472,26,210,0
1,94.08110475786802,1066.4829762920283,59.502109009366215,1280.6783660984433,93,19.427197,26,45,1
1,245.40366886694946,719.1725595503184,1577.2573297934637,5639.340790840435,568,18.130901,26,210,0
1,387.3905693832393,6933.548092772211,122.50368397681201,7219.590657287231,1027,37.603497,28,45,1
1,0.0,0.0,594.8111776834461,1542.2929692595192,182,16.710478,19,1002,0
1,757.4992768438432,7194.987373795872,667.6845676550909,7317.737934734019,1089,16.4473,28,45,1
1,630.3827049787519,3554.6985698059093,595.0731072655886,5322.495677711519,1079,22.844402,28,45,0
1,404.1220379811416,6609.888405166896,1436.0284512817373,8230.124297183032,1275,20.750124,26,45,1
1,490.01915719088214,4624.740079188108,1369.6449928032575,7216.59725609411,1219,23.091494,28,45,0
1,328.17667580434806,5364.2610660888095,2143.3662858121684,8108.468586205201,955,2.0784497,19,45,1
1,66.4201042533316,151.46112024960604,1408.3566349234175,2851.7357785751583,318,16.157013,19,1002,0
1,29.699825771861125,1155.24289324584,132.8216403104766,4111.5753465234175,120,21.51029,19,1002,0
1,216.33624558724586,3588.145707964217,1973.1557074703585,6675.07769166002,1615,42.928173,28,45,0
1,180.72786373434636,6051.593604784668,1920.014254707826,8224.123314701097,1280,40.242702,26,45,1
1,237.6983464524943,7701.675251131351,2348.022936018481,9428.210796791476,1129,25.614029,26,45,0
1,552.6588802241623,6389.618249513168,1666.2085864221194,6538.134612986283,1002,14.985782,19,45,1
1,59.40785686280267,122.47246830681605,1451.8511231237933,2567.973612379409,281,9.494139,19,1002,0
1,328.1789901638448,6215.760615409524,1996.8978952008094,8768.039386674725,1407,24.764107,26,45,1
1,126.05559512184865,4559.155282828644,735.6242742983757,7137.214910127049,1264,24.951603,28,45,0
1,328.1718087892139,6561.417735488647,1888.7119824949023,6674.20030961674,1097,12.976074,19,45,1
1,29.665677629193283,118.66269405730472,3817.6621428245026,1264.885319875491,229,26.503069,19,1020,0
1,761.5691708904591,7316.369466551122,512.9026080330927,7610.417537696831,1165,12.023288,28,45,1
1,0.0,315.7076347967298,1599.3549610714647,4726.29243708064,533,21.9296,19,1002,0
1,525.6481383901843,6742.130887205284,654.3256591149925,7371.1217171775015,1180,29.247217,28,45,1
1,273.92700047077153,5278.9660382140355,1328.7409876664028,7868.2337503701465,1230,13.053602,28,45,1
1,689.1661429990957,6039.665578716622,2314.491134972694,8569.958888414874,1450,2.9342504,26,45,1
1,512.9129450588905,3899.55529792904,336.15567915030084,6436.319710566433,1064,29.196367,28,45,1
1,297.117643439377,5015.570598517274,1782.705675754466,8359.994206254038,955,18.079739,19,45,1
1,0.0,804.0844560741117,89.09861110028595,2760.9389933499074,90,20.439432,19,1002,0
1,507.6349160645005,519.6619201273735,454.43116646923966,3624.265551540883,190,12.977917,19,1002,1
1,29.716188851917273,2860.4818574476417,1162.3549383409297,5641.3811209799005,1284,37.26834,28,45,0
1,547.8128253350432,84.03067473771111,1768.8906121642274,2556.0385390646197,443,21.498518,19,1002,1
1,828.9032827173562,2860.6199559872985,928.8836057939623,2345.433810973508,295,7.0417824,26,1003,0
1,42.00122068538604,772.7538703814126,362.5266925113282,1886.7850800969786,123,11.501609,27,359,0
1,305.8751626273449,148.54609514494987,1455.7517324205087,2191.4451168567543,404,22.310987,19,1002,1
1,310.2137060092544,4718.676770954968,2206.1837649406048,6806.630693554447,1111,23.304504,28,45,0
1,1147.6500379554477,7102.609242894541,1023.2160605499615,7191.724572688162,1164,8.340711,28,45,1
1,148.55816436077214,4598.686218453159,945.6520054401971,7184.689878996075,1255,31.447725,28,45,0
1,1131.3659514125502,1782.667281552772,1063.8075196974517,2210.635215201165,279,24.38277,19,1002,0
1,779.8839910068106,6493.785739739384,1944.893154004395,6625.333288021679,1060,11.144708,19,45,1
1,1386.597117817094,2130.1141134865543,1421.8017733118684,2557.9321218496466,383,22.475702,19,1002,0
1,93.96178552300864,1175.4618457620327,2887.7018237371635,4674.163183286315,541,7.04211,28,1003,0
1,29.699723018292296,122.45512894916665,372.13656578760356,2689.425048646115,162,33.67953,19,1002,0
1,210.07561185276242,151.48771471627967,1366.6225160293384,2105.792407173455,427,19.179544,19,1002,1
1,672.3117069113106,4469.9931743800125,850.8298625918845,6983.899950182574,1253,26.9576,26,45,0
1,1997.13121641545,2407.9301004244858,939.9954742972004,5905.461250899582,421,11.5698395,28,1003,0
1,29.70082451802948,725.0894322871167,210.01651517323066,4428.710036514517,142,19.148438,19,1002,0
1,267.4071732648108,6224.06121440096,1976.6799339187987,8778.048359582774,1409,27.051708,26,45,1
1,526.4951706073394,5335.322959841834,1933.3253684324864,7916.128149682908,1461,31.658533,26,45,0
1,664.3865707409049,7570.042076439371,2174.0773009144737,9265.512335555548,1107,18.916203,26,45,0
1,718.6662871596278,4767.4625778961945,1399.3619159204368,9089.128333014334,657,11.7029085,28,45,0
1,59.4229555515743,4463.648497876782,280.2974916724918,7012.159815514782,1501,13.206282,28,45,1
1,168.07474853097358,5719.7927585218895,2153.227633904089,8307.065638337843,1495,14.271021,26,45,1
1,178.55631374368807,267.8345259913073,1572.4677884779646,4861.996131233235,556,16.603783,26,210,0
1,518.8938538892168,4703.946800378748,1429.2566588271534,7295.616447242541,1196,9.490798,26,45,0
1,555.0886766128531,4678.959981650591,2499.445502275986,6650.0555879262965,1050,23.532703,28,45,0
1,626.7636169488156,6768.081238062937,66.4368036328745,7256.894220029883,1062,32.931873,28,45,1
1,722.9286236703281,4223.000244928308,1218.199814440485,8092.904786198774,689,18.178099,19,45,1
1,29.701266339467224,905.279660981844,653.4277690496742,3420.677749884471,302,20.984453,19,1002,0
1,2379.8617693083825,2336.019514028484,1067.2085141312718,5887.9645372856985,346,11.330582,28,1003,0
1,266.98910808849604,59.33090467875911,1680.2277561390301,3184.721368552122,403,13.48972,19,1002,0
1,2260.8548937213695,2783.371866858389,735.3543634159805,5450.292589421483,412,11.103032,28,1003,0
1,469.7950427602961,7488.5378406865275,1982.0671827091182,9748.670293660918,977,24.995686,26,45,0
1,29.66580107494097,29.665809304639218,2275.1954513128767,3874.4273825513333,193,25.86643,19,1002,0
1,1431.1192131155383,3128.942252055672,298.6018277132139,5925.289447497152,388,30.95699,19,45,1
1,774.7768264857791,6596.520196554562,601.6088268484698,6685.646194129708,1090,9.162863,28,45,1
1,297.12534674727345,7369.246954130353,1874.0106123030398,9744.668556620145,1279,34.32954,26,45,0
1,332.2087531051048,2226.9385409839724,2722.003988314922,5140.032235272331,651,9.907299,16,1003,0
1,0.0,190.55478999679502,2537.7852969427704,5220.424313495931,615,19.731878,27,210,0
1,445.672675066333,6298.349063991673,1827.9218760684948,8138.133243650306,1339,19.02051,26,45,1
1,2004.689303313564,1527.0899165672106,1289.8935767934986,3841.8668786517387,586,8.593311,19,1002,1
1,390.800149561093,4748.902232677289,1610.48865761563,8531.533585459547,878,36.64484,19,45,1
1,490.01551514020963,7077.650845627718,320.0032054740575,7293.868252873162,1092,15.676887,28,45,1
1,332.1939054716681,7397.592530764364,2437.1349924022275,9578.480303568113,1198,33.057064,26,45,0
1,29.70403014303415,168.0313458945235,1416.1688411289356,3024.8559331210627,318,2.6393175,19,1002,0
1,699.3240915759973,6715.8349489670745,84.03661601963309,7113.018236085149,1054,26.295494,28,45,1
1,425.9735352798212,361.93993203886316,952.0409326809431,2362.1841170269468,116,4.1491404,26,45,1
1,332.2385497176043,3703.587647334246,1556.9193999315767,6326.714463552177,1296,43.535538,28,45,0
1,1277.9318671892233,2091.2203283709714,1409.0179265264687,2513.021815638301,430,4.9910693,19,1002,0
1,1345.267809897598,3003.1167543461206,320.0079512561953,5742.106774326273,450,19.585915,28,45,1
1,93.96039867175261,7170.845861329287,993.0505981154638,10524.40209474649,992,30.15886,26,45,0
1,1382.489721663554,3156.3404977163686,512.9100372373581,6174.753715801599,465,21.385744,19,45,1
1,151.2659950058743,0.0,2123.7407929758074,2905.724473717886,266,17.591503,19,1002,0
1,187.87506757317482,626.6416610977441,745.0142540304153,1401.213351747941,218,3.3541777,19,1002,1
1,93.97159682979846,2967.181590942477,328.22863151452594,4898.525138289743,1020,39.34603,28,359,0
1,305.4384843542303,29.666804052599137,4015.9912212169493,4378.743899546693,324,13.078266,19,1002,0
1,132.64203674593276,399.03004032716143,771.1514021950695,6943.4673180559885,285,21.033361,19,1020,0
1,428.5145661449999,5113.595706884423,2296.1156629079405,9002.776945092191,993,7.871411,19,45,1
1,611.8146859637626,4908.925362724195,1307.343165112813,7386.491273260672,1448,17.501154,26,45,0
1,1043.694248019797,1463.0921720515278,902.1552395757313,1949.1800001158342,303,17.653511,19,1002,0
1,465.0711139731709,7703.05358172395,2281.6648005802763,9379.303127431698,1041,27.92458,26,45,0
1,779.9088488406834,3836.4380775723303,461.2568866329354,6395.367301360535,1049,37.319916,28,45,1
